osm_id,highway,lanes,maxspeed,name,oneway,WKT
842874665,nan,,,,,POINT (-77.0653844 -11.9994282)
842874666,nan,,,,,POINT (-77.0645844 -11.9997091)
842874668,nan,,,,,POINT (-77.0636914 -11.9999303)
842874675,nan,,,,,POINT (-77.0647876 -11.9976477)
842874683,nan,,,,,POINT (-77.0655473 -11.9998816)
842874684,nan,,,,,POINT (-77.06523 -11.9989928)
842874685,nan,,,,,POINT (-77.0650701 -11.9985304)
842874686,nan,,,,,POINT (-77.0649355 -11.9981002)
842874688,nan,,,,,POINT (-77.0647353 -12.0001415)
842874690,nan,,,,,POINT (-77.06443 -11.999266)
842874691,nan,,,,,POINT (-77.0642711 -11.9988107)
842874692,nan,,,,,POINT (-77.0641145 -11.9983614)
842874695,nan,,,,,POINT (-77.0632236 -11.9972841)
842874696,nan,,,,,POINT (-77.062951 -11.9976755)
842874698,nan,,,,,POINT (-77.0630523 -11.9981935)
842874699,nan,,,,,POINT (-77.0634633 -11.9982572)
842874700,nan,,,,,POINT (-77.0639542 -11.9983353)
842874702,nan,,,,,POINT (-77.0640941 -11.9974573)
842885826,nan,,,,,POINT (-77.0642325 -12.0026641)
842885827,nan,,,,,POINT (-77.0637689 -12.0025945)
842885828,nan,,,,,POINT (-77.0628137 -12.0024512)
842885829,nan,,,,,POINT (-77.0623238 -12.0023777)
842885830,nan,,,,,POINT (-77.0630002 -12.001243)
842885832,nan,,,,,POINT (-77.064424 -12.0014569)
842885833,nan,,,,,POINT (-77.0645007 -12.000985)
842885836,nan,,,,,POINT (-77.0656695 -12.0003162)
842885846,nan,,,,,POINT (-77.0626539 -12.0002607)
842885848,nan,,,,,POINT (-77.0631547 -12.0003274)
842885849,nan,,,,,POINT (-77.0636281 -12.0003826)
842885850,nan,,,,,POINT (-77.0640858 -12.000438)
842885856,nan,,,,,POINT (-77.0640277 -12.0009169)
842885857,nan,,,,,POINT (-77.0639613 -12.0013874)
842885859,nan,,,,,POINT (-77.0625853 -12.0007008)
842885864,nan,,,,,POINT (-77.0625122 -12.0011697)
842885886,nan,,,,,POINT (-77.0664319 -12.0023178)
842889023,nan,,,,,POINT (-77.0635529 -12.0008544)
842889024,nan,,,,,POINT (-77.0634795 -12.001315)
842889025,nan,,,,,POINT (-77.0632872 -12.0025223)
842889031,nan,,,,,POINT (-77.0622649 -12.0028659)
842889032,nan,,,,,POINT (-77.0632038 -12.0029929)
842893049,nan,,,,,POINT (-77.0661326 -12.0015446)
842893050,nan,,,,,POINT (-77.0656949 -12.001709)
842893052,nan,,,,,POINT (-77.0648641 -12.001714)
842893053,nan,,,,,POINT (-77.065866 -12.0021346)
842893055,nan,,,,,POINT (-77.0652817 -12.0022641)
842893056,nan,,,,,POINT (-77.0647954 -12.0021801)
842893057,nan,,,,,POINT (-77.064322 -12.0020996)
842893058,nan,,,,,POINT (-77.0649634 -12.0042734)
842893059,nan,,,,,POINT (-77.065042 -12.0037834)
842893060,nan,,,,,POINT (-77.0651108 -12.0033344)
842893061,nan,,,,,POINT (-77.0651866 -12.0028583)
842893063,nan,,,,,POINT (-77.0658246 -12.0029486)
842893065,nan,,,,,POINT (-77.0627084 -12.0029232)
842893068,nan,,,,,POINT (-77.0653738 -12.0009041)
842893069,nan,,,,,POINT (-77.0651992 -12.0004693)
842893070,nan,,,,,POINT (-77.0656462 -12.0038741)
842893071,nan,,,,,POINT (-77.0655767 -12.0043705)
842893072,nan,,,,,POINT (-77.0655127 -12.0048271)
842893073,nan,,,,,POINT (-77.0644791 -12.0042031)
842893074,nan,,,,,POINT (-77.0640133 -12.0041326)
842893077,nan,,,,,POINT (-77.0634768 -12.0045105)
842893078,nan,,,,,POINT (-77.0639293 -12.0045808)
842893079,nan,,,,,POINT (-77.0629762 -12.0044331)
842893081,nan,,,,,POINT (-77.0700731 -12.0055321)
842900918,nan,,,,,POINT (-77.0682903 -12.0047753)
842900919,nan,,,,,POINT (-77.0678149 -12.0047016)
842900920,nan,,,,,POINT (-77.0673568 -12.0046306)
842900921,nan,,,,,POINT (-77.0667247 -12.0045325)
842900922,nan,,,,,POINT (-77.0680406 -12.0032702)
842900923,nan,,,,,POINT (-77.067433 -12.0041418)
842900924,nan,,,,,POINT (-77.0674939 -12.0036892)
842900925,nan,,,,,POINT (-77.0675628 -12.0031966)
842900926,nan,,,,,POINT (-77.0667213 -12.0025616)
842900927,nan,,,,,POINT (-77.0670164 -12.0026438)
842900928,nan,,,,,POINT (-77.06858 -12.0028759)
842900929,nan,,,,,POINT (-77.0669528 -12.0030954)
842900930,nan,,,,,POINT (-77.0668722 -12.0035855)
842900931,nan,,,,,POINT (-77.068671 -12.0023293)
842900932,nan,,,,,POINT (-77.0685094 -12.0033383)
842900933,nan,,,,,POINT (-77.0682141 -12.0052515)
842900934,nan,,,,,POINT (-77.0663699 -12.0035018)
842900935,nan,,,,,POINT (-77.066798 -12.0040392)
842900936,nan,,,,,POINT (-77.0662955 -12.003958)
842900937,nan,,,,,POINT (-77.0666472 -12.0050165)
842900938,nan,,,,,POINT (-77.0662346 -12.0034843)
842900950,nan,,,,,POINT (-77.0663997 -12.0025276)
842900951,nan,,,,,POINT (-77.0663179 -12.0030284)
842900952,nan,,,,,POINT (-77.0661571 -12.0039508)
842900953,nan,,,,,POINT (-77.0660137 -12.0049135)
842900955,nan,,,,,POINT (-77.0661504 -12.0049357)
842903531,nan,,,,,POINT (-77.0665304 -12.0024156)
842903544,nan,,,,,POINT (-77.066519 -12.0025403)
842904386,nan,,,,,POINT (-77.0680466 -12.002784)
842904387,nan,,,,,POINT (-77.0684506 -12.0037242)
842904392,nan,,,,,POINT (-77.0689196 -12.0038006)
842907713,nan,,,,,POINT (-77.0695231 -12.002964)
842907714,nan,,,,,POINT (-77.0694569 -12.0033909)
842907715,nan,,,,,POINT (-77.0693866 -12.0038734)
842907716,nan,,,,,POINT (-77.0691628 -12.0053919)
842907721,nan,,,,,POINT (-77.069461 -12.0057721)
842907722,nan,,,,,POINT (-77.06304 -12.0048026)
842907728,nan,,,,,POINT (-77.0621068 -12.0052811)
842907730,nan,,,,,POINT (-77.0690171 -12.003284)
842907731,nan,,,,,POINT (-77.0686799 -12.005319)
842907732,nan,,,,,POINT (-77.069851 -12.0039412)
842907735,nan,,,,,POINT (-77.0699298 -12.003462)
842907736,nan,,,,,POINT (-77.0696069 -12.0054603)
842910132,nan,,,,,POINT (-77.0677024 -12.0076496)
842910133,nan,,,,,POINT (-77.068177 -12.0077217)
842910134,nan,,,,,POINT (-77.0686398 -12.0077863)
842910137,nan,,,,,POINT (-77.068836 -12.0066108)
842910138,nan,,,,,POINT (-77.0683562 -12.0065354)
842910139,nan,,,,,POINT (-77.0678912 -12.0064696)
842910147,nan,,,,,POINT (-77.0656003 -12.0051884)
842910148,nan,,,,,POINT (-77.0653155 -12.0068075)
842910150,nan,,,,,POINT (-77.0659525 -12.0057524)
842910151,nan,,,,,POINT (-77.0660275 -12.005255)
842910152,nan,,,,,POINT (-77.067008 -12.0059114)
842910153,nan,,,,,POINT (-77.066436 -12.0058258)
842910154,nan,,,,,POINT (-77.0669112 -12.0065838)
842910155,nan,,,,,POINT (-77.0663382 -12.0064951)
842910164,nan,,,,,POINT (-77.0621281 -12.0058561)
842910165,nan,,,,,POINT (-77.0628587 -12.0059667)
842910166,nan,,,,,POINT (-77.0633393 -12.0060465)
842910167,nan,,,,,POINT (-77.0620597 -12.0063185)
842910168,nan,,,,,POINT (-77.0668357 -12.0070465)
842910169,nan,,,,,POINT (-77.0672968 -12.0071131)
842910170,nan,,,,,POINT (-77.0677715 -12.0071818)
842910174,nan,,,,,POINT (-77.0680176 -12.0055536)
842910181,nan,,,,,POINT (-77.0670863 -12.0054109)
842910182,nan,,,,,POINT (-77.0675575 -12.0054809)
842910202,nan,,,,,POINT (-77.0635344 -12.0048798)
842910203,nan,,,,,POINT (-77.0632718 -12.006497)
842923720,nan,,,,,POINT (-77.0657532 -12.00916)
842923722,nan,,,,,POINT (-77.065926 -12.0086494)
842923726,nan,,,,,POINT (-77.0661071 -12.0078691)
842923729,nan,,,,,POINT (-77.0661793 -12.0074172)
842923731,nan,,,,,POINT (-77.0662576 -12.0069597)
842923736,nan,,,,,POINT (-77.0676298 -12.0081043)
842923738,nan,,,,,POINT (-77.0670711 -12.0080171)
842923747,nan,,,,,POINT (-77.0665816 -12.0094438)
842923749,nan,,,,,POINT (-77.0667612 -12.0089276)
842923754,nan,,,,,POINT (-77.063975 -12.0086457)
842923755,nan,,,,,POINT (-77.0640423 -12.0081545)
842923767,nan,,,,,POINT (-77.0624553 -12.0068593)
842923774,nan,,,,,POINT (-77.0636678 -12.007046)
842923777,nan,,,,,POINT (-77.0652363 -12.0072911)
842923783,nan,,,,,POINT (-77.0635974 -12.0075084)
842923784,nan,,,,,POINT (-77.0637446 -12.0065677)
842923792,nan,,,,,POINT (-77.0625869 -12.0073589)
842923793,nan,,,,,POINT (-77.0629551 -12.0074093)
842923794,nan,,,,,POINT (-77.0651612 -12.0077559)
842923798,nan,,,,,POINT (-77.0627538 -12.0075682)
842923803,nan,,,,,POINT (-77.0650239 -12.008353)
842923804,nan,,,,,POINT (-77.0654851 -12.0085018)
842923806,nan,,,,,POINT (-77.0657867 -12.0068868)
842923816,nan,,,,,POINT (-77.0625199 -12.0063877)
842950246,nan,,,,,POINT (-77.077014 -11.9869697)
842950248,nan,,,,,POINT (-77.0752402 -11.9869834)
842950251,nan,,,,,POINT (-77.0747932 -11.9869339)
842950253,nan,,,,,POINT (-77.0724195 -11.9868587)
842950254,nan,,,,,POINT (-77.0773823 -11.9857171)
842950255,nan,,,,,POINT (-77.0769548 -11.9849861)
842950256,nan,,,,,POINT (-77.0767664 -11.9843277)
842950258,nan,,,,,POINT (-77.0764279 -11.9850693)
842950259,nan,,,,,POINT (-77.0763542 -11.9843685)
842950260,nan,,,,,POINT (-77.076335 -11.9840852)
842950261,nan,,,,,POINT (-77.0775969 -11.9861514)
842950262,nan,,,,,POINT (-77.0781034 -11.9870956)
842950263,nan,,,,,POINT (-77.0752067 -11.9863436)
842950264,nan,,,,,POINT (-77.0742777 -11.9859212)
842950267,nan,,,,,POINT (-77.0741093 -11.9847778)
842950269,nan,,,,,POINT (-77.0737762 -11.9859492)
842950271,nan,,,,,POINT (-77.0737378 -11.9855581)
842950276,nan,,,,,POINT (-77.0747429 -11.9858955)
842950277,nan,,,,,POINT (-77.0751657 -11.9858735)
842950278,nan,,,,,POINT (-77.0757997 -11.9858412)
842950279,nan,,,,,POINT (-77.0763772 -11.986646)
842950280,nan,,,,,POINT (-77.0761052 -11.9862895)
842950283,nan,,,,,POINT (-77.0755277 -11.9852427)
842950284,nan,,,,,POINT (-77.0730018 -11.9863985)
842950286,nan,,,,,POINT (-77.074765 -11.986368)
842950287,nan,,,,,POINT (-77.0758613 -11.9844139)
842950289,nan,,,,,POINT (-77.074641 -11.9851767)
842950290,nan,,,,,POINT (-77.0745899 -11.9847144)
842950291,nan,,,,,POINT (-77.0745711 -11.9845155)
842950292,nan,,,,,POINT (-77.0744882 -11.983751)
842950294,nan,,,,,POINT (-77.0750587 -11.985132)
842950295,nan,,,,,POINT (-77.0750094 -11.9844858)
842950296,nan,,,,,POINT (-77.0749428 -11.9837088)
842950297,nan,,,,,POINT (-77.0757909 -11.9836281)
842950298,nan,,,,,POINT (-77.0765343 -11.9835656)
842950299,nan,,,,,POINT (-77.0765883 -11.9840627)
842950300,nan,,,,,POINT (-77.0758562 -11.9843601)
842950302,nan,,,,,POINT (-77.0759834 -11.9851519)
842950303,nan,,,,,POINT (-77.0765525 -11.9862178)
842950304,nan,,,,,POINT (-77.0767501 -11.9865458)
842950305,nan,,,,,POINT (-77.0754294 -11.9843922)
843005986,nan,,,,,POINT (-77.0754265 -11.9905982)
843005988,nan,,,,,POINT (-77.0762629 -11.9905518)
843005998,nan,,,,,POINT (-77.072706 -11.9882584)
843006002,nan,,,,,POINT (-77.07278 -11.9878242)
843006005,nan,,,,,POINT (-77.0728562 -11.9873766)
843006009,nan,,,,,POINT (-77.0729183 -11.9869329)
843006036,nan,,,,,POINT (-77.0748064 -11.9874201)
843006076,nan,,,,,POINT (-77.0748292 -11.9878449)
843006087,nan,,,,,POINT (-77.0739592 -11.9883332)
843006113,nan,,,,,POINT (-77.0760682 -11.9870207)
843006117,nan,,,,,POINT (-77.0761205 -11.9882107)
843006122,nan,,,,,POINT (-77.0761574 -11.9889043)
843006125,nan,,,,,POINT (-77.0762257 -11.9898763)
843006154,nan,,,,,POINT (-77.0756719 -11.9870413)
843006162,nan,,,,,POINT (-77.0757169 -11.9882348)
843006175,nan,,,,,POINT (-77.0757338 -11.9889274)
843006181,nan,,,,,POINT (-77.0753347 -11.988949)
843006189,nan,,,,,POINT (-77.0766911 -11.9898606)
843006190,nan,,,,,POINT (-77.0757779 -11.9898994)
843006193,nan,,,,,POINT (-77.0753864 -11.9899149)
843006225,nan,,,,,POINT (-77.0779118 -11.9877407)
843006228,nan,,,,,POINT (-77.0791674 -11.9871233)
843006237,nan,,,,,POINT (-77.0722248 -11.9881841)
843006248,nan,,,,,POINT (-77.0748549 -11.9882833)
843006251,nan,,,,,POINT (-77.0752936 -11.9882598)
843006255,nan,,,,,POINT (-77.0766116 -11.9881936)
843006262,nan,,,,,POINT (-77.0778857 -11.9881717)
843006271,nan,,,,,POINT (-77.0794121 -11.9875526)
843006321,nan,,,,,POINT (-77.077459 -11.986769)
843006353,nan,,,,,POINT (-77.0765435 -11.9869954)
843006470,nan,,,,,POINT (-77.0748004 -11.9914559)
843016593,nan,,,,,POINT (-77.0794802 -11.9903527)
843016595,nan,,,,,POINT (-77.0776837 -11.9904392)
843016598,nan,,,,,POINT (-77.0772577 -11.9909289)
843016599,nan,,,,,POINT (-77.0772123 -11.9902688)
843016600,nan,,,,,POINT (-77.0771611 -11.9895256)
843016602,nan,,,,,POINT (-77.0771284 -11.9890502)
843016611,nan,,,,,POINT (-77.076711 -11.9902915)
843016633,nan,,,,,POINT (-77.0723617 -11.9906063)
843016636,nan,,,,,POINT (-77.0748657 -11.9909945)
843016638,nan,,,,,POINT (-77.0762873 -11.9910054)
843016658,nan,,,,,POINT (-77.0785764 -11.9889935)
843016661,nan,,,,,POINT (-77.0778042 -11.989016)
843016665,nan,,,,,POINT (-77.0766655 -11.9890637)
843016714,nan,,,,,POINT (-77.0794977 -11.990823)
843016718,nan,,,,,POINT (-77.0777097 -11.9909081)
843016721,nan,,,,,POINT (-77.0767415 -11.9909527)
843016738,nan,,,,,POINT (-77.0776312 -11.9894991)
843016741,nan,,,,,POINT (-77.0776579 -11.9899766)
843016763,nan,,,,,POINT (-77.0740121 -11.9893787)
843016774,nan,,,,,POINT (-77.0744814 -11.9904927)
843016779,nan,,,,,POINT (-77.0744859 -11.9893696)
843016781,nan,,,,,POINT (-77.0744114 -11.9883057)
843016790,nan,,,,,POINT (-77.0720694 -11.9892071)
843016797,nan,,,,,POINT (-77.0749208 -11.9893451)
843016808,nan,,,,,POINT (-77.0753579 -11.9893348)
843016815,nan,,,,,POINT (-77.0719959 -11.9896373)
843016818,nan,,,,,POINT (-77.0724981 -11.9897283)
843016833,nan,,,,,POINT (-77.0724172 -11.9901962)
843016900,nan,,,,,POINT (-77.0749182 -11.9905625)
843019866,nan,,,,,POINT (-77.071785 -11.9909949)
843019870,nan,,,,,POINT (-77.0722867 -11.9910698)
843019880,nan,,,,,POINT (-77.0763249 -11.9914568)
843019881,nan,,,,,POINT (-77.07677 -11.9914354)
843053403,nan,,,,,POINT (-77.0679392 -11.9862839)
843053404,nan,,,,,POINT (-77.0678477 -11.9870607)
843053405,nan,,,,,POINT (-77.0687906 -11.987294)
843053406,nan,,,,,POINT (-77.0697894 -11.9861869)
843053407,nan,,,,,POINT (-77.0687351 -11.9872589)
843053409,nan,,,,,POINT (-77.06881 -11.9862044)
843053410,nan,,,,,POINT (-77.0660472 -11.9845379)
843053414,nan,,,,,POINT (-77.0657847 -11.9855617)
843053424,nan,,,,,POINT (-77.0712796 -11.987465)
843053425,nan,,,,,POINT (-77.0701464 -11.9864897)
843053428,nan,,,,,POINT (-77.0683879 -11.986241)
843053429,nan,,,,,POINT (-77.0673894 -11.9863307)
843053430,nan,,,,,POINT (-77.0704428 -11.9861393)
843053431,nan,,,,,POINT (-77.0691532 -11.9875931)
843053434,nan,,,,,POINT (-77.0682949 -11.9871301)
843053435,nan,,,,,POINT (-77.0673068 -11.9869872)
843053438,nan,,,,,POINT (-77.0683495 -11.9857925)
843053443,nan,,,,,POINT (-77.0722442 -11.986833)
843053444,nan,,,,,POINT (-77.0672734 -11.9854409)
843053448,nan,,,,,POINT (-77.0709911 -11.9840764)
843053452,nan,,,,,POINT (-77.0711146 -11.985535)
843053455,nan,,,,,POINT (-77.0721335 -11.9854441)
843053458,nan,,,,,POINT (-77.0673343 -11.985889)
843053459,nan,,,,,POINT (-77.0686006 -11.9857686)
843053461,nan,,,,,POINT (-77.0685636 -11.9853108)
843053464,nan,,,,,POINT (-77.0684854 -11.9843067)
843053469,nan,,,,,POINT (-77.0690198 -11.9852649)
843053471,nan,,,,,POINT (-77.0715785 -11.9871158)
843053473,nan,,,,,POINT (-77.0722492 -11.9861505)
843053474,nan,,,,,POINT (-77.0697076 -11.9842008)
843053476,nan,,,,,POINT (-77.0671755 -11.9844342)
843066428,nan,,,,,POINT (-77.0653401 -11.9895324)
843066430,nan,,,,,POINT (-77.0655958 -11.9879425)
843066433,nan,,,,,POINT (-77.0657673 -11.986756)
843066445,nan,,,,,POINT (-77.0658293 -11.9896058)
843066446,nan,,,,,POINT (-77.0660131 -11.9884967)
843066447,nan,,,,,POINT (-77.0660919 -11.9880175)
843066448,nan,,,,,POINT (-77.0662736 -11.9868319)
843066454,nan,,,,,POINT (-77.067262 -11.9886786)
843066456,nan,,,,,POINT (-77.0667991 -11.9886112)
843066458,nan,,,,,POINT (-77.0666339 -11.989741)
843066491,nan,,,,,POINT (-77.0691207 -11.9884197)
843066492,nan,,,,,POINT (-77.0695003 -11.9887273)
843066493,nan,,,,,POINT (-77.0698858 -11.9890505)
843066496,nan,,,,,POINT (-77.0678006 -11.988767)
843066503,nan,,,,,POINT (-77.0688487 -11.9895211)
843066505,nan,,,,,POINT (-77.0692139 -11.9898185)
843066508,nan,,,,,POINT (-77.0676344 -11.9898889)
843066510,nan,,,,,POINT (-77.0678626 -11.9882911)
843066519,nan,,,,,POINT (-77.067329 -11.9882078)
843066522,nan,,,,,POINT (-77.0671019 -11.989803)
843066589,nan,,,,,POINT (-77.070584 -11.9874994)
843066590,nan,,,,,POINT (-77.0708817 -11.9871413)
843066592,nan,,,,,POINT (-77.0698248 -11.9868629)
843066595,nan,,,,,POINT (-77.0701854 -11.9871652)
843066601,nan,,,,,POINT (-77.0687875 -11.9888144)
843066632,nan,,,,,POINT (-77.0683877 -11.9884796)
843066633,nan,,,,,POINT (-77.069559 -11.9894241)
843078751,nan,,,,,POINT (-77.0716983 -11.9905004)
843078754,nan,,,,,POINT (-77.0711831 -11.9904262)
843078759,nan,,,,,POINT (-77.0696731 -11.9900088)
843078766,nan,,,,,POINT (-77.0714072 -11.9891056)
843078772,nan,,,,,POINT (-77.0713268 -11.9895509)
843078775,nan,,,,,POINT (-77.0712528 -11.9899856)
843078789,nan,,,,,POINT (-77.0701094 -11.9888017)
843078829,nan,,,,,POINT (-77.0699613 -11.989675)
843078832,nan,,,,,POINT (-77.070455 -11.9891205)
843078857,nan,,,,,POINT (-77.0719699 -11.9887239)
843078869,nan,,,,,POINT (-77.0706909 -11.9881303)
843078882,nan,,,,,POINT (-77.072135 -11.987535)
843078915,nan,,,,,POINT (-77.0710551 -11.9884262)
843078930,nan,,,,,POINT (-77.071912 -11.9891628)
843078940,nan,,,,,POINT (-77.0704075 -11.9884673)
843091986,nan,,,,,POINT (-77.0665644 -11.9902161)
843091989,nan,,,,,POINT (-77.0692707 -11.9906234)
843091997,nan,,,,,POINT (-77.0652539 -11.9900331)
843091999,nan,,,,,POINT (-77.0670129 -11.9902803)
843092000,nan,,,,,POINT (-77.0716209 -11.9909689)
843092003,nan,,,,,POINT (-77.0651876 -11.9858996)
843092004,crossing,,,,,POINT (-77.065065 -11.9866467)
843092005,nan,,,,,POINT (-77.0648694 -11.9878291)
843103617,nan,,,,,POINT (-77.0730202 -11.9787595)
843103619,nan,,,,,POINT (-77.0730218 -11.9792881)
843103620,nan,,,,,POINT (-77.0730325 -11.9799384)
843103623,nan,,,,,POINT (-77.0741577 -11.9793143)
843103627,nan,,,,,POINT (-77.0763305 -11.9788745)
843103628,nan,,,,,POINT (-77.0752679 -11.9791107)
843103630,nan,,,,,POINT (-77.077328 -11.9800937)
843103634,nan,,,,,POINT (-77.075283 -11.9834294)
843103640,nan,,,,,POINT (-77.0741199 -11.9787967)
843103643,nan,,,,,POINT (-77.075172 -11.9786056)
843103648,nan,,,,,POINT (-77.0761665 -11.9783709)
843103652,nan,,,,,POINT (-77.0771508 -11.9794762)
843103653,nan,,,,,POINT (-77.076539 -11.9795121)
843103656,nan,,,,,POINT (-77.0753587 -11.9795649)
843103657,nan,,,,,POINT (-77.0741877 -11.9797423)
843103658,nan,,,,,POINT (-77.0724229 -11.9800373)
843112115,nan,,,,,POINT (-77.0757881 -11.9822465)
844372809,nan,,,,,POINT (-77.0716568 -11.9630098)
844379049,nan,,,,,POINT (-77.0699882 -11.9587845)
844379050,nan,,,,,POINT (-77.0712026 -11.9589491)
844379791,nan,,,,,POINT (-77.0699728 -11.9588732)
844402495,nan,,,,,POINT (-77.060084 -11.9767896)
844402551,nan,,,,,POINT (-77.0722259 -11.9800663)
844413495,nan,,,,,POINT (-77.0709667 -12.0064727)
844413500,nan,,,,,POINT (-77.0700047 -12.0063293)
844413505,nan,,,,,POINT (-77.0708899 -12.0069468)
844413506,nan,,,,,POINT (-77.0699285 -12.0067837)
844413521,nan,,,,,POINT (-77.0705645 -12.0099875)
844413522,nan,,,,,POINT (-77.0689723 -12.0097498)
844413532,nan,,,,,POINT (-77.069052 -12.0092828)
844413533,nan,,,,,POINT (-77.0708173 -12.0095449)
844413543,nan,,,,,POINT (-77.070556 -12.0109013)
844413553,nan,,,,,POINT (-77.0711619 -12.0091225)
844413558,nan,,,,,POINT (-77.0712618 -12.0086636)
844413560,nan,,,,,POINT (-77.0716525 -12.006096)
844413565,nan,,,,,POINT (-77.0691221 -12.0088199)
844413568,nan,,,,,POINT (-77.0710378 -12.009103)
844413576,nan,,,,,POINT (-77.070074 -12.0058638)
844413577,nan,,,,,POINT (-77.0697569 -12.0079493)
844413579,nan,,,,,POINT (-77.0696809 -12.0084182)
844413585,nan,,,,,POINT (-77.0710423 -12.0060047)
844413588,nan,,,,,POINT (-77.0707077 -12.0080984)
844413590,nan,,,,,POINT (-77.0706414 -12.0085693)
844413601,nan,,,,,POINT (-77.069322 -12.0066814)
844413624,nan,,,,,POINT (-77.0686552 -12.0102696)
844413636,nan,,,,,POINT (-77.0690532 -12.0083342)
844413639,nan,,,,,POINT (-77.0691281 -12.0078529)
844413647,nan,,,,,POINT (-77.0688038 -12.0103195)
844413656,nan,,,,,POINT (-77.0691874 -12.0083526)
844413657,nan,,,,,POINT (-77.0695916 -12.0057916)
844413661,nan,,,,,POINT (-77.070429 -12.010856)
844413673,nan,,,,,POINT (-77.0711253 -12.0086464)
844413676,nan,,,,,POINT (-77.0715333 -12.0060767)
844413830,nan,,,,,POINT (-77.0729327 -12.0089235)
844448152,nan,,,,,POINT (-77.0737291 -12.0104588)
844448156,nan,,,,,POINT (-77.072292 -12.0102303)
844448162,nan,,,,,POINT (-77.0762412 -12.0093507)
844448164,nan,,,,,POINT (-77.0747736 -12.0093783)
844448166,nan,,,,,POINT (-77.074298 -12.0094635)
844448168,nan,,,,,POINT (-77.0735737 -12.0095825)
844448175,nan,,,,,POINT (-77.0724126 -12.0095679)
844448182,nan,,,,,POINT (-77.0712364 -12.0091655)
844448193,nan,,,,,POINT (-77.0737818 -12.0106918)
844448194,nan,,,,,POINT (-77.07451 -12.0105716)
844448205,nan,,,,,POINT (-77.0745704 -12.0081456)
844448206,nan,,,,,POINT (-77.0737101 -12.0085723)
844448208,nan,,,,,POINT (-77.0734151 -12.0087088)
844448210,nan,,,,,POINT (-77.0725245 -12.00909)
844448230,nan,,,,,POINT (-77.0715032 -12.0070633)
844448234,nan,,,,,POINT (-77.0728753 -12.0072624)
844448238,nan,,,,,POINT (-77.0746539 -12.0075377)
844448240,nan,,,,,POINT (-77.0727036 -12.0084042)
844448241,nan,,,,,POINT (-77.0713311 -12.0081966)
844448261,nan,,,,,POINT (-77.0738222 -12.0109017)
